swc_path,soma_region_id,soma_region_name
220239/097.swc,312782562,Anterior area layer 5
220239/099.swc,312782562,Anterior area layer 5
220239/100.swc,312782562,Anterior area layer 5
220239/101.swc,312782562,Anterior area layer 5
220239/102.swc,312782562,Anterior area layer 5
220239/103.swc,312782554,Anterior area layer 2/3
220239/104.swc,312782554,Anterior area layer 2/3
220239/105.swc,312782554,Anterior area layer 2/3
220239/106.swc,312782554,Anterior area layer 2/3
220239/107.swc,312782554,Anterior area layer 2/3
220239/108.swc,312782558,Anterior area layer 4
220239/110.swc,1111,Primary somatosensory area trunk layer 5
220239/111.swc,670,Primary somatosensory area trunk layer 2/3
220239/112.swc,670,Primary somatosensory area trunk layer 2/3
220239/113.swc,670,Primary somatosensory area trunk layer 2/3
220239/114.swc,1006,Primary somatosensory area trunk layer 1
220239/115.swc,670,Primary somatosensory area trunk layer 2/3
220239/116.swc,670,Primary somatosensory area trunk layer 2/3
220239/118.swc,670,Primary somatosensory area trunk layer 2/3
220239/120.swc,312782554,Anterior area layer 2/3
220239/121.swc,670,Primary somatosensory area trunk layer 2/3
220239/122.swc,1086,Primary somatosensory area trunk layer 4
220239/123.swc,1111,Primary somatosensory area trunk layer 5
220239/125.swc,312782562,Anterior area layer 5
220239/127.swc,977,Ectorhinal area/Layer 6a
220239/129.swc,977,Ectorhinal area/Layer 6a
220239/131.swc,988,Ectorhinal area/Layer 5
220239/132.swc,977,Ectorhinal area/Layer 6a
220239/135.swc,988,Ectorhinal area/Layer 5
220239/136.swc,289,Temporal association areas layer 5
220239/137.swc,965,Retrosplenial area lateral agranular part layer 2/3
220239/138.swc,289,Temporal association areas layer 5
220239/139.swc,289,Temporal association areas layer 5
220239/140.swc,289,Temporal association areas layer 5
220239/142.swc,977,Ectorhinal area/Layer 6a
220239/143.swc,977,Ectorhinal area/Layer 6a
220239/145.swc,977,Ectorhinal area/Layer 6a
220239/146.swc,977,Ectorhinal area/Layer 6a
220239/147.swc,988,Ectorhinal area/Layer 5
220239/148.swc,988,Ectorhinal area/Layer 5
220239/150.swc,977,Ectorhinal area/Layer 6a
220239/151.swc,977,Ectorhinal area/Layer 6a
220239/154.swc,692,Perirhinal area layer 5
220239/155.swc,988,Ectorhinal area/Layer 5
220239/158.swc,988,Ectorhinal area/Layer 5
220239/159.swc,988,Ectorhinal area/Layer 5
220239/163.swc,988,Ectorhinal area/Layer 5
220239/166.swc,729,Temporal association areas layer 6a
220239/167.swc,520,Ventral auditory area layer 6a
220239/168.swc,289,Temporal association areas layer 5
220239/169.swc,289,Temporal association areas layer 5
220239/173.swc,692,Perirhinal area layer 5
220239/174.swc,289,Temporal association areas layer 5
220239/175.swc,977,Ectorhinal area/Layer 6a
220239/176.swc,888,Perirhinal area layer 2/3
220239/178.swc,977,Ectorhinal area/Layer 6a
220239/181.swc,988,Ectorhinal area/Layer 5
220239/182.swc,988,Ectorhinal area/Layer 5
220239/183.swc,988,Ectorhinal area/Layer 5
220239/184.swc,977,Ectorhinal area/Layer 6a
220239/185.swc,988,Ectorhinal area/Layer 5
220239/186.swc,977,Ectorhinal area/Layer 6a
220239/187.swc,729,Temporal association areas layer 6a
220239/189.swc,729,Temporal association areas layer 6a
220239/190.swc,954,Primary auditory area layer 6a
220239/191.swc,954,Primary auditory area layer 6a
220239/192.swc,847,Primary auditory area layer 5
220239/193.swc,847,Primary auditory area layer 5
220239/194.swc,847,Primary auditory area layer 5
220239/195.swc,847,Primary auditory area layer 5
220239/196.swc,847,Primary auditory area layer 5
221043/001.swc,201,Primary somatosensory area barrel field layer 2/3
221043/002.swc,201,Primary somatosensory area barrel field layer 2/3
221043/004.swc,201,Primary somatosensory area barrel field layer 2/3
221043/006.swc,201,Primary somatosensory area barrel field layer 2/3
221043/008.swc,201,Primary somatosensory area barrel field layer 2/3
221043/009.swc,981,Primary somatosensory area barrel field layer 1
221043/010.swc,201,Primary somatosensory area barrel field layer 2/3
221043/012.swc,201,Primary somatosensory area barrel field layer 2/3
221043/013.swc,201,Primary somatosensory area barrel field layer 2/3
221043/014.swc,981,Primary somatosensory area barrel field layer 1
221043/015.swc,981,Primary somatosensory area barrel field layer 1
221043/016.swc,201,Primary somatosensory area barrel field layer 2/3
221043/017.swc,201,Primary somatosensory area barrel field layer 2/3
221043/018.swc,201,Primary somatosensory area barrel field layer 2/3
221043/019.swc,201,Primary somatosensory area barrel field layer 2/3
221043/020.swc,201,Primary somatosensory area barrel field layer 2/3
221043/021.swc,981,Primary somatosensory area barrel field layer 1
221043/023.swc,201,Primary somatosensory area barrel field layer 2/3
221043/024.swc,201,Primary somatosensory area barrel field layer 2/3
221043/026.swc,1047,Primary somatosensory area barrel field layer 4
221043/027.swc,201,Primary somatosensory area barrel field layer 2/3
221043/029.swc,201,Primary somatosensory area barrel field layer 2/3
221043/030.swc,981,Primary somatosensory area barrel field layer 1
221043/032.swc,981,Primary somatosensory area barrel field layer 1
221043/033.swc,981,Primary somatosensory area barrel field layer 1
221043/034.swc,201,Primary somatosensory area barrel field layer 2/3
221043/035.swc,981,Primary somatosensory area barrel field layer 1
221043/038.swc,648,Primary motor area Layer 5
221043/039.swc,943,Primary motor area Layer 2/3
221043/040.swc,943,Primary motor area Layer 2/3
221043/041.swc,943,Primary motor area Layer 2/3
221043/042.swc,943,Primary motor area Layer 2/3
221043/043.swc,878,Primary somatosensory area mouth layer 1
221043/046.swc,657,Primary somatosensory area mouth layer 2/3
221043/047.swc,657,Primary somatosensory area mouth layer 2/3
221043/048.swc,657,Primary somatosensory area mouth layer 2/3
221043/049.swc,878,Primary somatosensory area mouth layer 1
221043/050.swc,943,Primary motor area Layer 2/3
221043/051.swc,943,Primary motor area Layer 2/3
221043/052.swc,943,Primary motor area Layer 2/3
221043/053.swc,943,Primary motor area Layer 2/3
221043/054.swc,943,Primary motor area Layer 2/3
221043/055.swc,320,Primary motor area Layer 1
221043/057.swc,943,Primary motor area Layer 2/3
221043/058.swc,320,Primary motor area Layer 1
221043/059.swc,943,Primary motor area Layer 2/3
221043/060.swc,943,Primary motor area Layer 2/3
221043/061.swc,943,Primary motor area Layer 2/3
221043/062.swc,943,Primary motor area Layer 2/3
221043/063.swc,943,Primary motor area Layer 2/3
221043/064.swc,943,Primary motor area Layer 2/3
221043/065.swc,943,Primary motor area Layer 2/3
221043/066.swc,657,Primary somatosensory area mouth layer 2/3
221044/001.swc,844,Primary motor area Layer 6a
221044/002.swc,478,Primary somatosensory area lower limb layer 6a
221044/003.swc,1128,Primary somatosensory area lower limb layer 5
221044/004.swc,478,Primary somatosensory area lower limb layer 6a
221044/005.swc,478,Primary somatosensory area lower limb layer 6a
221044/006.swc,478,Primary somatosensory area lower limb layer 6a
221044/007.swc,844,Primary motor area Layer 6a
221044/008.swc,844,Primary motor area Layer 6a
221044/009.swc,844,Primary motor area Layer 6a
221044/011.swc,945,Primary somatosensory area upper limb layer 6a
221044/015.swc,625,Primary somatosensory area upper limb layer 5
221044/016.swc,182305709,Primary somatosensory area unassigned layer 6a
221044/017.swc,182305709,Primary somatosensory area unassigned layer 6a
221044/018.swc,889,Primary somatosensory area nose layer 6a
221044/019.swc,182305709,Primary somatosensory area unassigned layer 6a
221044/020.swc,182305709,Primary somatosensory area unassigned layer 6a
221044/021.swc,889,Primary somatosensory area nose layer 6a
221044/022.swc,889,Primary somatosensory area nose layer 6a
221044/023.swc,889,Primary somatosensory area nose layer 6a
221044/024.swc,889,Primary somatosensory area nose layer 6a
221044/025.swc,1038,Primary somatosensory area barrel field layer 6a
221044/026.swc,1038,Primary somatosensory area barrel field layer 6a
221044/027.swc,1038,Primary somatosensory area barrel field layer 6a
221044/028.swc,889,Primary somatosensory area nose layer 6a
221044/029.swc,889,Primary somatosensory area nose layer 6a
221044/030.swc,889,Primary somatosensory area nose layer 6a
221044/031.swc,889,Primary somatosensory area nose layer 6a
221044/033.swc,844,Primary motor area Layer 6a
221044/034.swc,1102,Primary somatosensory area mouth layer 6a
221044/037.swc,1102,Primary somatosensory area mouth layer 6a
221044/038.swc,1102,Primary somatosensory area mouth layer 6a
221044/039.swc,1102,Primary somatosensory area mouth layer 6a
221044/040.swc,1102,Primary somatosensory area mouth layer 6a
221044/043.swc,182305709,Primary somatosensory area unassigned layer 6a
221044/044.swc,1038,Primary somatosensory area barrel field layer 6a
221044/045.swc,1070,Primary somatosensory area barrel field layer 5
221044/046.swc,1038,Primary somatosensory area barrel field layer 6a
221044/048.swc,1038,Primary somatosensory area barrel field layer 6a
221044/049.swc,1038,Primary somatosensory area barrel field layer 6a
221044/051.swc,1102,Primary somatosensory area mouth layer 6a
221044/052.swc,889,Primary somatosensory area nose layer 6a
221057/001.swc,430,Retrosplenial area ventral part layer 2/3
221057/002.swc,430,Retrosplenial area ventral part layer 2/3
221057/003.swc,542,Retrosplenial area ventral part layer 1
221057/004.swc,542,Retrosplenial area ventral part layer 1
221057/005.swc,430,Retrosplenial area ventral part layer 2/3
221057/006.swc,434,Retrosplenial area dorsal part layer 2/3
221057/007.swc,434,Retrosplenial area dorsal part layer 2/3
221057/008.swc,434,Retrosplenial area dorsal part layer 2/3
221057/010.swc,962,Secondary motor area layer 2/3
221057/011.swc,442,Retrosplenial area dorsal part layer 1
221057/012.swc,434,Retrosplenial area dorsal part layer 2/3
221057/013.swc,434,Retrosplenial area dorsal part layer 2/3
221057/014.swc,434,Retrosplenial area dorsal part layer 2/3
221057/016.swc,430,Retrosplenial area ventral part layer 2/3
221057/017.swc,430,Retrosplenial area ventral part layer 2/3
221057/018.swc,434,Retrosplenial area dorsal part layer 2/3
221057/020.swc,434,Retrosplenial area dorsal part layer 2/3
221057/022.swc,434,Retrosplenial area dorsal part layer 2/3
221057/024.swc,430,Retrosplenial area ventral part layer 2/3
221057/025.swc,430,Retrosplenial area ventral part layer 2/3
221057/026.swc,430,Retrosplenial area ventral part layer 2/3
221057/027.swc,430,Retrosplenial area ventral part layer 2/3
221057/028.swc,434,Retrosplenial area dorsal part layer 2/3
221057/029.swc,434,Retrosplenial area dorsal part layer 2/3
221057/030.swc,430,Retrosplenial area ventral part layer 2/3
221057/031.swc,542,Retrosplenial area ventral part layer 1
221057/033.swc,687,Retrosplenial area ventral part layer 5
221057/034.swc,687,Retrosplenial area ventral part layer 5
221057/035.swc,430,Retrosplenial area ventral part layer 2/3
221057/036.swc,430,Retrosplenial area ventral part layer 2/3
221057/037.swc,434,Retrosplenial area dorsal part layer 2/3
221057/038.swc,434,Retrosplenial area dorsal part layer 2/3
221057/039.swc,434,Retrosplenial area dorsal part layer 2/3
221057/040.swc,434,Retrosplenial area dorsal part layer 2/3
221057/042.swc,430,Retrosplenial area ventral part layer 2/3
221057/043.swc,434,Retrosplenial area dorsal part layer 2/3
221057/044.swc,430,Retrosplenial area ventral part layer 2/3
221057/045.swc,542,Retrosplenial area ventral part layer 1
221057/046.swc,434,Retrosplenial area dorsal part layer 2/3
221057/047.swc,434,Retrosplenial area dorsal part layer 2/3
221057/048.swc,434,Retrosplenial area dorsal part layer 2/3
221057/049.swc,542,Retrosplenial area ventral part layer 1
221057/050.swc,434,Retrosplenial area dorsal part layer 2/3
221057/053.swc,312782554,Anterior area layer 2/3
221057/055.swc,312782554,Anterior area layer 2/3
221057/056.swc,312782554,Anterior area layer 2/3
221057/057.swc,312782554,Anterior area layer 2/3
221057/058.swc,1066,Anteromedial visual area layer 2/3
221057/059.swc,281,Anteromedial visual area layer 1
221057/060.swc,671,Retrosplenial area lateral agranular part layer 1
221057/061.swc,281,Anteromedial visual area layer 1
221057/062.swc,1066,Anteromedial visual area layer 2/3
221057/063.swc,281,Anteromedial visual area layer 1
221057/066.swc,41,posteromedial visual area layer 2/3
221057/067.swc,805,posteromedial visual area layer 1
221057/068.swc,805,posteromedial visual area layer 1
221057/070.swc,41,posteromedial visual area layer 2/3
221057/071.swc,821,Primary visual area layer 2/3
221057/073.swc,312782554,Anterior area layer 2/3
221057/074.swc,1066,Anteromedial visual area layer 2/3
221057/075.swc,1066,Anteromedial visual area layer 2/3
221057/076.swc,1066,Anteromedial visual area layer 2/3
221057/077.swc,1066,Anteromedial visual area layer 2/3
221057/078.swc,1066,Anteromedial visual area layer 2/3
221057/079.swc,41,posteromedial visual area layer 2/3
221057/080.swc,41,posteromedial visual area layer 2/3
221057/081.swc,805,posteromedial visual area layer 1
221057/084.swc,805,posteromedial visual area layer 1
221057/087.swc,41,posteromedial visual area layer 2/3
221057/088.swc,821,Primary visual area layer 2/3
221057/090.swc,821,Primary visual area layer 2/3
221057/092.swc,41,posteromedial visual area layer 2/3
221057/093.swc,41,posteromedial visual area layer 2/3
221057/094.swc,41,posteromedial visual area layer 2/3
221057/096.swc,41,posteromedial visual area layer 2/3
221057/097.swc,1066,Anteromedial visual area layer 2/3
221057/098.swc,821,Primary visual area layer 2/3
221057/099.swc,821,Primary visual area layer 2/3
221057/101.swc,821,Primary visual area layer 2/3
221057/102.swc,821,Primary visual area layer 2/3
221057/103.swc,821,Primary visual area layer 2/3
221057/106.swc,41,posteromedial visual area layer 2/3
221057/107.swc,593,Primary visual area layer 1
221057/108.swc,41,posteromedial visual area layer 2/3
221057/109.swc,41,posteromedial visual area layer 2/3
221057/110.swc,41,posteromedial visual area layer 2/3
221057/111.swc,965,Retrosplenial area lateral agranular part layer 2/3
221057/112.swc,965,Retrosplenial area lateral agranular part layer 2/3
